"icon-verkehrsstoerung src","linkintern","linkintern href","tablescraper-selected-row","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 3 - Anschlussstelle Mülheim","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-3-anschlussstelle-muelheim-1","von 


 bis ,  von 21:00 bis 05:00 Uhr","20. September 2021","26. September 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/1.gif","Autobahn 3 Anschlussstellen Köln-Dellbrück und Leverkusen","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-3-anschlussstellen-koeln-dellbrueck-und-leverkusen","von 


 bis ,  von 20:00 bis 05:00 Uhr","28. Juni 2021","30. Juni 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 3 Köln-Dellbrück/Kreuz Köln-Ost","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-3-koeln-dellbrueckkreuz-koeln-ost","von 


 bis ,  von 20:00 bis 02:00 Uhr","24. September 2021","25. September 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 4","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-4-2","von 


 bis ,  von 20:00 bis 05:00 Uhr","10. März 2021","11. März 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 4","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-4-3","am 


,  von 09:00 bis 13:00 Uhr","18. Juni 2021","","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 4 (Rodenkirchen)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-4-rodenkirchen","am 


,  von 20:00 bis 05:00 Uhr","9. Februar 2021","","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahn 4 - Anschlussstelle Klettenberg","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/anschlussstelle-klettenberg","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. November 2021","9. November 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahn 4/Anschlussstelle Köln-Merheim","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-4anschlussstelle-koeln-merheim","von 


 bis","22. September 2021","29. September 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 4/Anschlussstelle Köln-Poll","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-4anschlussstelle-koeln-poll-1","von 


 bis ,  von 21:00 bis 05:00 Uhr","10. November 2021","11. November 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahn 555","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-555","von 


 bis","25. Juni 2021","28. Juni 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 555 - Verteilerkreis Köln","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-555-verteilerkreis-koeln","von 


 bis","27. September 2021","18. Februar 2022","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 559 (Gremberghoven)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-559-gremberghoven-8","am 


,  von 09:00 bis 15:00 Uhr","19. Mai 2021","","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 559 (Gremberghoven)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-559-koeln-grembergkoeln-gremberghoven","von 


 bis ,  von 09:00 bis 15:00 Uhr","28. Juni 2021","1. Juli 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 57","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-57-4","von 


 bis ,  von 10:00 bis 14:00 Uhr","8. März 2021","10. März 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahn 57 - Anschlussstellen Dormagen und Köln-Worringen","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-57-anschlussstellen-dormagen-koeln-worringen","von 


 bis ,  von 21:00 bis 05:00 Uhr","19. April 2021","21. April 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 57 - Herkulestunnel (Neuehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-57-herkulestunnel-neuehrenfeld","von 


 bis ,  von 22:00 bis 05:00 Uhr","29. April 2021","30. April 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahn 57/Anschlussstelle Köln-Worringen (Roggendorf/Thenhoven)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-57anschlussstelle-koeln-worringen-roggendorfthenhoven","von 


 bis ,  von 20:00 bis 05:00 Uhr","14. August 2021","18. August 2021","Chorweiler"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahn 59","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-59","von 


 bis ,  von 20:00 bis 05:00 Uhr","23. Juni 2021","24. Juni 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahn 59 (Rath/Heumar)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-59-rathheumar-1","von 


 bis ,  von 21:00 bis 05:00 Uhr","26. Oktober 2021","30. Oktober 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahn 59 (Wahn)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-59-wahn-1","von 


 bis ,  von 21:00 bis 5:00 Uhr","27. Juli 2021","8. September 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahn 59 - Wahn (Wahn)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-59-wahn-wahn","am 


,  von 08:00 bis 22:00 Uhr","23. Januar 2021","","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/1.gif","Autobahn 59 Anschlussstelle Köln-Lind","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-59-anschlussstelle-koeln-lind","von 


 bis ,  von 20:00 bis 05:00 Uhr","28. Juni 2021","1. Juli 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahn 59 Ausfahrt (Wahn)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahn-59-ausfahrt-wahnwahnheide","von 


 bis ,  von 22:00 bis 05:00 Uhr","31. August 2021","1. September 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnanschlussstelle Köln-Dellbrück","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnanschlussstelle-koeln-dellbrueck","von 


 bis","26. Oktober 2021","12. November 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnanschlussstelle Köln-Niehl (Merkenich)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnanschlussstelle-koeln-niehl-merkenich","von 


 bis ,  von 08:00 bis 15:00 Uhr","25. Februar 2021","26. Februar 2021","Chorweiler"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahnauffahrt B 55a (Höhenberg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnauffahrt-b-55a-hoehenberg","von 


 bis ,  von 09:00 bis 15:00 Uhr","14. Juni 2021","18. Juni 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahndreieck Köln-Heumar","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahndreieck-koeln-heumar-4","von 


 bis ,  von 21:00 bis 05:00 Uhr","9. November 2021","12. November 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahndreieck Köln-Heumar","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahndreieck-koeln-heumar-5","von 


 bis ,  von 21:00 bis 05:00 Uhr","8. Juli 2021","11. Juli 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahndreieck Köln-Porz","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahndreieck-koeln-porz-5","von 


 bis ,  von 21:00 bis 05:00 Uhr","22. März 2021","26. März 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahndreieck Köln-Porz (Porz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahndreieck-koeln-porz-porz","von 


 bis","17. Februar 2021","14. März 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Köln-Gremberg","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-gremberg-1","von 


 bis ,  von 21:00 bis 05:00 Uhr","27. April 2021","28. April 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Köln-Gremberg","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-gremberg-2","am 


,  von 22:00 bis 05:00 Uhr","22. Juli 2021","","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Autobahnkreuz Köln-Gremberg","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-gremberg-3","von 


 bis ,  von 20:00 bis 06:00 Uhr","18. Mai 2021","14. Juni 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Köln-Gremberg","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-gremberg-6","von 


 bis","27. Juni 2021","1. Juli 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Köln-Gremberg/Anschlussstelle Köln-Vingst/Ostheim (Gremberg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-gremberganschlussstelle-koeln-vingstostheim-gremberg","von 


 bis ,  von 22:00 bis 05:00 und  von 07:00 bis 15:00 Uhr","10. Juni 2021","14. Juni 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Köln-Nord (Chorweiler)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-nord-chorweiler","von 


 bis ,  von 19:00 bis 06:00 Uhr","26. Januar 2021","27. Januar 2021","Chorweiler"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Köln-Süd","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-sued-7","von 


 bis ,  von 22:00 bis 05:00 Uhr","16. Februar 2021","17. Februar 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Köln-Süd","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-sued-12","von 


 bis ,  von 20:00 bis 05:00 Uhr","31. März 2021","1. April 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Köln-Süd (Rodenkirchen)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-sued-rodenkirchen","von 


 bis ,  von 20:00 bis 05:00 Uhr","21. Juni 2021","23. Juni 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Köln-West (Junkersdorf)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-west-junkersdorf","von 


 bis ,  von 20:00 bis 05:00 Uhr","8. Februar 2021","9. Februar 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Köln-West (Junkersdorf)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-koeln-west-junkersdorf-1","von 


 bis ,  von 20:00 bis 05:00 Uhr","15. Februar 2021","16. Februar 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Leverkusen","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-leverkusen-4","von 


 bis ,  von 06:00 bis 05:00 Uhr","29. Mai 2021","31. Mai 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Leverkusen-West","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-leverkusen-west-1","von 


 bis ,  von 21:00 bis 05:00 Uhr","23. April 2021","24. April 2021","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Autobahnkreuz Leverkusen-West","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/autobahnkreuz-leverkusen-west-2","am","19. Juni 2021","","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bachemer Straße (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bachemer-strasse-lindenthal-3","von 


 bis ,  von 09:00 bis 15:00 Uhr","29. März 2021","13. April 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bachemer Straße (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bachemer-strasse-lindenthal-4","von 


 bis","20. Juli 2021","30. Juli 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bayenthalgürtel (Marienburg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bayenthalguertel-marienburg-1","von 


 bis ,  von 09:00 bis 15:00 Uhr","11. Januar 2021","21. Oktober 2023","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bayenthalgürtel (Marienburg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bayenthalguertel-marienburg-2","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. Februar 2021","19. Februar 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bayenthalgürtel (Marienburg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bayenthalguertel-marienburg-4","von 


 bis","23. Februar 2021","12. März 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergerstraße (Porz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergerstrasse-porz-2","von 


 bis","14. Mai 2021","16. Juli 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergisch Gladbacher Straße (Dellbrück)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergisch-gladbacher-strasse-dellbrueck-1","am 


,  von 09:00 bis 15:00 Uhr","27. Januar 2021","","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergisch Gladbacher Straße (Dellbrück)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergisch-gladbacher-strasse-dellbrueck-3","von 


 bis","17. März 2021","24. März 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergisch Gladbacher Straße (Dellbrück)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergisch-gladbacher-strasse-dellbrueck-4","von 


 bis","17. März 2021","24. März 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergisch Gladbacher Straße (Dellbrück)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergisch-gladbacher-strasse-dellbrueck-5","am 


,  von 9:00 bis 15:00 Uhr","11. November 2021","","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergisch Gladbacher Straße (Holweide)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergisch-gladbacher-strasse-holweide-12","von 


 bis ,  von 22:00 bis 05:00 Uhr","28. Juni 2021","16. Juli 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergisch Gladbacher Straße (Holweide)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergisch-gladbacher-strasse-holweide-13","von 


 bis ,  von 09:00 bis 15:00 Uhr","28. Juni 2021","16. Juli 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergisch Gladbacher Straße (Holweide)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergisch-gladbacher-strasse-holweide-14","von 


 bis ,  von 22:00 bis 5:00 Uhr","15. November 2021","19. November 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergisch Gladbacher Straße/Honschaftsstraße (Holweide)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergisch-gladbacher-strassehonschaftsstrasse-holweide","von 


 bis ,  von 22:00 bis 05:30 Uhr","18. Oktober 2021","23. Oktober 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergisch-Gladbacher Straße (Dellbrück)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergisch-gladbacher-strasse-dellbrueck-2","von 


 bis","17. März 2021","24. März 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bergischer Ring (Mülheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bergischer-ring-muelheim-1","von 


 bis","27. September 2021","22. Dezember 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Berliner Straße (Dünnwald)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/berliner-strasse-duennwald-8","von 


 bis","8. Juli 2021","13. August 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Berliner Straße (Mülheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/berliner-strasse-muelheim-4","von 


 bis","11. Oktober 2021","22. Oktober 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Berliner Straße (Mülheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/berliner-strasse-muelheim-5","von 


 bis ,  von 04:00 bis 00:00 Uhr","9. Oktober 2021","16. Oktober 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Berrenrather Straße (Sülz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/berrenrather-strasse-suelz-6","von 


 bis","17. Mai 2021","9. Juli 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Bismarckstraße (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/bismarckstrasse-neustadtnord","von 


 bis","21. Mai 2021","9. Juli 2021","Innenstadt"
